[nm];[A];
;Probe 1;
330.9;3.4759
331.0;2.7821
331.1;8.0000
331.2;8.0000
331.3;2.3002
331.4;2.5714
331.5;8.0000
331.6;8.0000
331.7;8.0000
331.8;8.0000
331.9;2.3581
332.0;3.2742
332.1;2.7447
332.2;8.0000
332.3;8.0000
332.4;8.0000
332.5;8.0000
332.6;8.0000
332.7;8.0000
332.8;8.0000
332.9;8.0000
333.0;8.0000
333.1;8.0000
333.2;8.0000
333.3;8.0000
333.4;2.6404
333.5;8.0000
333.6;3.0678
333.7;8.0000
333.8;2.6163
333.9;8.0000
334.0;8.0000
334.1;8.0000
334.2;8.0000
334.3;8.0000
334.4;8.0000
334.5;8.0000
334.6;8.0000
334.7;8.0000
334.8;8.0000
334.9;2.8999
335.0;8.0000
335.1;8.0000
335.2;8.0000
335.3;8.0000
335.4;2.2896
335.5;2.7608
335.6;2.9639
335.7;8.0000
335.8;3.1045
335.9;8.0000
336.0;2.7111
336.1;3.2592
336.2;8.0000
336.3;8.0000
336.4;8.0000
336.5;8.0000
336.6;2.3874
336.7;8.0000
336.8;2.3276
336.9;2.3224
337.0;3.3690
337.1;2.5769
337.2;2.7373
337.3;2.4643
337.4;2.7763
337.5;8.0000
337.6;2.4479
337.7;8.0000
337.8;2.2976
337.9;2.2937
338.0;2.2303
338.1;1.9537
338.2;2.2113
338.3;2.0996
338.4;2.4510
338.5;1.9953
338.6;1.8803
338.7;1.9804
338.8;1.8555
338.9;1.7423
339.0;2.1822
339.1;1.7674
339.2;1.7403
339.3;1.7798
339.4;1.6743
339.5;1.6691
339.6;1.8258
339.7;1.6715
339.8;1.6231
339.9;1.6139
340.0;1.6001
340.1;1.5315
340.2;1.5472
340.3;1.5367
340.4;1.5104
340.5;1.4132
340.6;1.5617
340.7;1.4554
340.8;1.3976
340.9;1.5072
341.0;1.4153
341.1;1.4532
341.2;1.3714
341.3;1.4174
341.4;1.3471
341.5;1.4064
341.6;1.3532
341.7;1.3604
341.8;1.3519
341.9;1.3439
342.0;1.3699
342.1;1.2869
342.2;1.2953
342.3;1.3214
342.4;1.2670
342.5;1.2901
342.6;1.3054
342.7;1.2678
342.8;1.3036
342.9;1.2253
343.0;1.2556
343.1;1.2361
343.2;1.2641
343.3;1.2230
343.4;1.2280
343.5;1.2341
343.6;1.2059
343.7;1.2245
343.8;1.2120
343.9;1.2160
344.0;1.2150
344.1;1.2041
344.2;1.1676
344.3;1.2090
344.4;1.2064
344.5;1.1540
344.6;1.1472
344.7;1.1619
344.8;1.1489
344.9;1.1864
345.0;1.1441
345.1;1.1653
345.2;1.1481
345.3;1.1117
345.4;1.1431
345.5;1.1297
345.6;1.1320
345.7;1.1160
345.8;1.1296
345.9;1.1133
346.0;1.0955
346.1;1.1149
346.2;1.1179
346.3;1.1159
346.4;1.1105
346.5;1.0900
346.6;1.1068
346.7;1.0896
346.8;1.0777
346.9;1.1013
347.0;1.0739
347.1;1.1072
347.2;1.0940
347.3;1.0880
347.4;1.0689
347.5;1.0806
347.6;1.0645
347.7;1.0818
347.8;1.0723
347.9;1.0598
348.0;1.0545
348.1;1.0848
348.2;1.0796
348.3;1.0412
348.4;1.0676
348.5;1.0815
348.6;1.0540
348.7;1.0863
348.8;1.0536
348.9;1.0822
349.0;1.0731
349.1;1.0445
349.2;1.0258
349.3;1.0638
349.4;1.0538
349.5;1.0690
349.6;1.0460
349.7;1.0329
349.8;1.0371
349.9;1.0608
350.0;1.0362
350.1;1.0525
350.2;1.0603
350.3;1.0354
350.4;1.0536
350.5;1.0654
350.6;1.0676
350.7;1.0376
350.8;1.0485
350.9;1.0435
351.0;1.0237
351.1;1.0309
351.2;1.0387
351.3;1.0395
351.4;1.0361
351.5;1.0488
351.6;1.0357
351.7;1.0239
351.8;1.0374
351.9;1.0296
352.0;1.0313
352.1;1.0587
352.2;1.0217
352.3;1.0352
352.4;1.0421
352.5;1.0281
352.6;1.0373
352.7;1.0411
352.8;1.0597
352.9;1.0395
353.0;1.0167
353.1;1.0457
353.2;1.0432
353.3;1.0326
353.4;1.0499
353.5;1.0421
353.6;1.0393
353.7;1.0173
353.8;1.0581
353.9;1.0423
354.0;1.0460
354.1;1.0377
354.2;1.0402
354.3;1.0280
354.4;1.0705
354.5;1.0381
354.6;1.0513
354.7;1.0155
354.8;1.0558
354.9;1.0695
355.0;1.0554
355.1;1.0577
355.2;1.0266
355.3;1.0584
355.4;1.0575
355.5;1.0539
355.6;1.0411
355.7;1.0640
355.8;1.0517
355.9;1.0610
356.0;1.0689
356.1;1.0654
356.2;1.0631
356.3;1.0851
356.4;1.0485
356.5;1.0675
356.6;1.0539
356.7;1.0714
356.8;1.0702
356.9;1.0574
357.0;1.0571
357.1;1.0719
357.2;1.0458
357.3;1.0456
357.4;1.0678
357.5;1.0680
357.6;1.0640
357.7;1.0708
357.8;1.0586
357.9;1.0808
358.0;1.0728
358.1;1.1003
358.2;1.0789
358.3;1.0911
358.4;1.0914
358.5;1.0719
358.6;1.0961
358.7;1.0885
358.8;1.0906
358.9;1.0993
359.0;1.1244
359.1;1.0872
359.2;1.0945
359.3;1.0832
359.4;1.0992
359.5;1.0740
359.6;1.0836
359.7;1.0932
359.8;1.0952
359.9;1.0943
360.0;1.0998
360.1;1.1038
360.2;1.1173
360.3;1.1272
360.4;1.1073
360.5;1.1133
360.6;1.0984
360.7;1.0889
360.8;1.0807
360.9;1.1086
361.0;1.0881
361.1;1.1319
361.2;1.0926
361.3;1.1025
361.4;1.1144
361.5;1.1295
361.6;1.1162
361.7;1.1234
361.8;1.1178
361.9;1.1169
362.0;1.1235
362.1;1.0852
362.2;1.1381
362.3;1.1039
362.4;1.1559
362.5;1.1476
362.6;1.1137
362.7;1.1083
362.8;1.1274
362.9;1.1145
363.0;1.1360
363.1;1.1175
363.2;1.1294
363.3;1.1385
363.4;1.1271
363.5;1.1176
363.6;1.1144
363.7;1.1366
363.8;1.1440
363.9;1.1370
364.0;1.1277
364.1;1.1351
364.2;1.1136
364.3;1.1259
364.4;1.0998
364.5;1.1300
364.6;1.1530
364.7;1.1444
364.8;1.0996
364.9;1.1144
365.0;1.1365
365.1;1.1552
365.2;1.1567
365.3;1.1274
365.4;1.1502
365.5;1.1505
365.6;1.1389
365.7;1.1624
365.8;1.1666
365.9;1.1555
366.0;1.1387
366.1;1.1250
366.2;1.1340
366.3;1.1177
366.4;1.1213
366.5;1.1308
366.6;1.1594
366.7;1.1314
366.8;1.1515
366.9;1.1527
367.0;1.1531
367.1;1.1184
367.2;1.1377
367.3;1.1169
367.4;1.1188
367.5;1.1369
367.6;1.1349
367.7;1.1094
367.8;1.1256
367.9;1.1173
368.0;1.1470
368.1;1.1357
368.2;1.1349
368.3;1.1367
368.4;1.1320
368.5;1.1407
368.6;1.1144
368.7;1.0874
368.8;1.1392
368.9;1.1359
369.0;1.1446
369.1;1.1104
369.2;1.0942
369.3;1.1429
369.4;1.1149
369.5;1.1362
369.6;1.1321
369.7;1.1195
369.8;1.1453
369.9;1.1273
370.0;1.1155
370.1;1.1166
370.2;1.1130
370.3;1.1173
370.4;1.1222
370.5;1.1244
370.6;1.1167
370.7;1.1353
370.8;1.1091
370.9;1.1279
371.0;1.1156
371.1;1.0830
371.2;1.1128
371.3;1.1207
371.4;1.1155
371.5;1.1270
371.6;1.1139
371.7;1.0921
371.8;1.1077
371.9;1.0979
372.0;1.1227
372.1;1.0905
372.2;1.1193
372.3;1.1270
372.4;1.1291
372.5;1.1350
372.6;1.1074
372.7;1.1128
372.8;1.1128
372.9;1.1152
373.0;1.1247
373.1;1.1223
373.2;1.1255
373.3;1.1083
373.4;1.1483
373.5;1.1025
373.6;1.1241
373.7;1.1304
373.8;1.1449
373.9;1.1265
374.0;1.1441
374.1;1.1356
374.2;1.1297
374.3;1.1232
374.4;1.1218
374.5;1.1346
374.6;1.1237
374.7;1.1313
374.8;1.1250
374.9;1.1449
375.0;1.1420
375.1;1.1226
375.2;1.1346
375.3;1.1232
375.4;1.1592
375.5;1.1474
375.6;1.1263
375.7;1.1359
375.8;1.1549
375.9;1.1484
376.0;1.1481
376.1;1.1732
376.2;1.1677
376.3;1.1619
376.4;1.1652
376.5;1.1436
376.6;1.1485
376.7;1.1523
376.8;1.1546
376.9;1.1442
377.0;1.1709
377.1;1.1515
377.2;1.1759
377.3;1.1611
377.4;1.1645
377.5;1.1654
377.6;1.1677
377.7;1.1692
377.8;1.1392
377.9;1.1735
378.0;1.1609
378.1;1.1727
378.2;1.1878
378.3;1.1787
378.4;1.1596
378.5;1.1706
378.6;1.1775
378.7;1.1780
378.8;1.2046
378.9;1.2039
379.0;1.2048
379.1;1.1909
379.2;1.2114
379.3;1.1829
379.4;1.1727
379.5;1.2074
379.6;1.1962
379.7;1.1739
379.8;1.1967
379.9;1.2052
380.0;1.2007
380.1;1.1971
380.2;1.2039
380.3;1.2029
380.4;1.2040
380.5;1.2233
380.6;1.2167
380.7;1.2091
380.8;1.2184
380.9;1.2222
381.0;1.2025
381.1;1.2167
381.2;1.2217
381.3;1.2400
381.4;1.2186
381.5;1.2064
381.6;1.2355
381.7;1.2220
381.8;1.2137
381.9;1.2370
382.0;1.2360
382.1;1.2151
382.2;1.2355
382.3;1.2591
382.4;1.2472
382.5;1.2405
382.6;1.2261
382.7;1.2186
382.8;1.2245
382.9;1.2289
383.0;1.2314
383.1;1.2218
383.2;1.2442
383.3;1.2119
383.4;1.2288
383.5;1.2408
383.6;1.2366
383.7;1.2286
383.8;1.2354
383.9;1.2143
384.0;1.2271
384.1;1.2540
384.2;1.2292
384.3;1.2336
384.4;1.2325
384.5;1.2385
384.6;1.2411
384.7;1.2462
384.8;1.2182
384.9;1.2292
385.0;1.2467
385.1;1.2131
385.2;1.2354
385.3;1.1965
385.4;1.2129
385.5;1.2263
385.6;1.2152
385.7;1.2013
385.8;1.1999
385.9;1.2052
386.0;1.2063
386.1;1.1983
386.2;1.2169
386.3;1.1882
386.4;1.2060
386.5;1.2077
386.6;1.1942
386.7;1.1953
386.8;1.1838
386.9;1.2040
387.0;1.1768
387.1;1.1784
387.2;1.1781
387.3;1.1722
387.4;1.1713
387.5;1.1916
387.6;1.1569
387.7;1.1514
387.8;1.1588
387.9;1.1428
388.0;1.1446
388.1;1.1657
388.2;1.1443
388.3;1.1547
388.4;1.1643
388.5;1.1346
388.6;1.1216
388.7;1.1328
388.8;1.1233
388.9;1.1181
389.0;1.1238
389.1;1.1122
389.2;1.1220
389.3;1.1145
389.4;1.1075
389.5;1.0820
389.6;1.0842
389.7;1.1037
389.8;1.0856
389.9;1.0799
390.0;1.0702
390.1;1.0692
390.2;1.0766
390.3;1.0581
390.4;1.0694
390.5;1.0668
390.6;1.0488
390.7;1.0424
390.8;1.0470
390.9;1.0310
391.0;1.0379
391.1;1.0219
391.2;1.0304
391.3;1.0289
391.4;1.0262
391.5;1.0218
391.6;1.0045
391.7;0.9962
391.8;0.9941
391.9;0.9949
392.0;0.9898
392.1;0.9815
392.2;0.9741
392.3;0.9660
392.4;0.9653
392.5;0.9594
392.6;0.9509
392.7;0.9616
392.8;0.9516
392.9;0.9404
393.0;0.9392
393.1;0.9355
393.2;0.9309
393.3;0.9204
393.4;0.9233
393.5;0.9157
393.6;0.9114
393.7;0.9047
393.8;0.8879
393.9;0.8985
394.0;0.8846
394.1;0.8922
394.2;0.8816
394.3;0.8805
394.4;0.8738
394.5;0.8697
394.6;0.8726
394.7;0.8587
394.8;0.8591
394.9;0.8585
395.0;0.8545
395.1;0.8516
395.2;0.8364
395.3;0.8402
395.4;0.8415
395.5;0.8213
395.6;0.8208
395.7;0.8201
395.8;0.8127
395.9;0.8067
396.0;0.7995
396.1;0.8096
396.2;0.7994
396.3;0.7978
396.4;0.7907
396.5;0.7877
396.6;0.7871
396.7;0.7735
396.8;0.7752
396.9;0.7764
397.0;0.7684
397.1;0.7663
397.2;0.7639
397.3;0.7549
397.4;0.7524
397.5;0.7472
397.6;0.7474
397.7;0.7471
397.8;0.7385
397.9;0.7361
398.0;0.7319
398.1;0.7297
398.2;0.7283
398.3;0.7215
398.4;0.7235
398.5;0.7159
398.6;0.7141
398.7;0.7101
398.8;0.7074
398.9;0.7014
399.0;0.7008
399.1;0.6973
399.2;0.6952
399.3;0.6919
399.4;0.6867
399.5;0.6834
399.6;0.6808
399.7;0.6812
399.8;0.6783
399.9;0.6726
400.0;0.6671
400.1;0.6730
400.2;0.6689
400.3;0.6635
400.4;0.6627
400.5;0.6601
400.6;0.6594
400.7;0.6534
400.8;0.6485
400.9;0.6498
401.0;0.6454
401.1;0.6412
401.2;0.6445
401.3;0.6376
401.4;0.6371
401.5;0.6375
401.6;0.6305
401.7;0.6336
401.8;0.6309
401.9;0.6291
402.0;0.6276
402.1;0.6211
402.2;0.6206
402.3;0.6181
402.4;0.6209
402.5;0.6192
402.6;0.6150
402.7;0.6132
402.8;0.6080
402.9;0.6097
403.0;0.6047
403.1;0.6026
403.2;0.6041
403.3;0.6033
403.4;0.5999
403.5;0.5976
403.6;0.5951
403.7;0.5955
403.8;0.5909
403.9;0.5919
404.0;0.5895
404.1;0.5904
404.2;0.5871
404.3;0.5863
404.4;0.5853
404.5;0.5806
404.6;0.5804
404.7;0.5766
404.8;0.5744
404.9;0.5790
405.0;0.5747
405.1;0.5748
405.2;0.5716
405.3;0.5747
405.4;0.5669
405.5;0.5736
405.6;0.5700
405.7;0.5657
405.8;0.5675
405.9;0.5653
406.0;0.5637
406.1;0.5646
406.2;0.5614
406.3;0.5612
406.4;0.5575
406.5;0.5604
406.6;0.5561
406.7;0.5570
406.8;0.5556
406.9;0.5527
407.0;0.5520
407.1;0.5497
407.2;0.5541
407.3;0.5526
407.4;0.5517
407.5;0.5507
407.6;0.5481
407.7;0.5481
407.8;0.5448
407.9;0.5473
408.0;0.5425
408.1;0.5431
408.2;0.5420
408.3;0.5403
408.4;0.5423
408.5;0.5400
408.6;0.5403
408.7;0.5376
408.8;0.5414
408.9;0.5407
409.0;0.5391
409.1;0.5390
409.2;0.5383
409.3;0.5359
409.4;0.5337
409.5;0.5356
409.6;0.5340
409.7;0.5337
409.8;0.5346
409.9;0.5325
410.0;0.5323
410.1;0.5318
410.2;0.5305
410.3;0.5330
410.4;0.5316
410.5;0.5338
410.6;0.5272
410.7;0.5275
410.8;0.5279
410.9;0.5278
411.0;0.5261
411.1;0.5288
411.2;0.5294
411.3;0.5254
411.4;0.5261
411.5;0.5245
411.6;0.5259
411.7;0.5251
411.8;0.5258
411.9;0.5270
412.0;0.5250
412.1;0.5260
412.2;0.5223
412.3;0.5251
412.4;0.5243
412.5;0.5240
412.6;0.5245
412.7;0.5237
412.8;0.5246
412.9;0.5240
413.0;0.5247
413.1;0.5214
413.2;0.5230
413.3;0.5220
413.4;0.5213
413.5;0.5246
413.6;0.5216
413.7;0.5223
413.8;0.5199
413.9;0.5236
414.0;0.5215
414.1;0.5223
414.2;0.5204
414.3;0.5235
414.4;0.5212
414.5;0.5199
414.6;0.5219
414.7;0.5201
414.8;0.5206
414.9;0.5210
415.0;0.5211
415.1;0.5222
415.2;0.5237
415.3;0.5239
415.4;0.5228
415.5;0.5215
415.6;0.5234
415.7;0.5228
415.8;0.5208
415.9;0.5195
416.0;0.5229
416.1;0.5243
416.2;0.5230
416.3;0.5240
416.4;0.5206
416.5;0.5199
416.6;0.5240
416.7;0.5235
416.8;0.5223
416.9;0.5223
417.0;0.5254
417.1;0.5234
417.2;0.5252
417.3;0.5220
417.4;0.5244
417.5;0.5240
417.6;0.5235
417.7;0.5242
417.8;0.5255
417.9;0.5228
418.0;0.5254
418.1;0.5240
418.2;0.5260
418.3;0.5264
418.4;0.5279
418.5;0.5253
418.6;0.5241
418.7;0.5268
418.8;0.5262
418.9;0.5259
419.0;0.5264
419.1;0.5263
419.2;0.5278
419.3;0.5264
419.4;0.5263
419.5;0.5262
419.6;0.5284
419.7;0.5293
419.8;0.5288
419.9;0.5289
420.0;0.5291
420.1;0.5292
420.2;0.5329
420.3;0.5314
420.4;0.5291
420.5;0.5310
420.6;0.5346
420.7;0.5305
420.8;0.5326
420.9;0.5306
421.0;0.5325
421.1;0.5312
421.2;0.5353
421.3;0.5351
421.4;0.5359
421.5;0.5327
421.6;0.5353
421.7;0.5357
421.8;0.5348
421.9;0.5354
422.0;0.5371
422.1;0.5380
422.2;0.5373
422.3;0.5370
422.4;0.5376
422.5;0.5402
422.6;0.5406
422.7;0.5400
422.8;0.5423
422.9;0.5409
423.0;0.5413
423.1;0.5417
423.2;0.5422
423.3;0.5428
423.4;0.5446
423.5;0.5464
423.6;0.5443
423.7;0.5451
423.8;0.5438
423.9;0.5442
424.0;0.5454
424.1;0.5460
424.2;0.5460
424.3;0.5462
424.4;0.5475
424.5;0.5462
424.6;0.5465
424.7;0.5481
424.8;0.5487
424.9;0.5496
425.0;0.5520
425.1;0.5519
425.2;0.5540
425.3;0.5525
425.4;0.5533
425.5;0.5526
425.6;0.5535
425.7;0.5556
425.8;0.5530
425.9;0.5545
426.0;0.5538
426.1;0.5531
426.2;0.5577
426.3;0.5579
426.4;0.5569
426.5;0.5593
426.6;0.5564
426.7;0.5593
426.8;0.5608
426.9;0.5579
427.0;0.5617
427.1;0.5602
427.2;0.5610
427.3;0.5630
427.4;0.5632
427.5;0.5659
427.6;0.5624
427.7;0.5649
427.8;0.5633
427.9;0.5668
428.0;0.5639
428.1;0.5686
428.2;0.5663
428.3;0.5681
428.4;0.5700
428.5;0.5685
428.6;0.5700
428.7;0.5725
428.8;0.5721
428.9;0.5725
429.0;0.5720
429.1;0.5732
429.2;0.5749
429.3;0.5751
429.4;0.5749
429.5;0.5738
429.6;0.5759
429.7;0.5775
429.8;0.5746
429.9;0.5796
430.0;0.5817
430.1;0.5784
430.2;0.5810
430.3;0.5805
430.4;0.5804
430.5;0.5812
430.6;0.5829
430.7;0.5822
430.8;0.5824
430.9;0.5831
431.0;0.5816
431.1;0.5889
431.2;0.5854
431.3;0.5853
431.4;0.5850
431.5;0.5880
431.6;0.5862
431.7;0.5901
431.8;0.5869
431.9;0.5925
432.0;0.5929
432.1;0.5936
432.2;0.5911
432.3;0.5923
432.4;0.5961
432.5;0.5928
432.6;0.5951
432.7;0.5933
432.8;0.5929
432.9;0.5968
433.0;0.5979
433.1;0.5995
433.2;0.6002
433.3;0.5988
433.4;0.6031
433.5;0.5995
433.6;0.6002
433.7;0.6008
433.8;0.6042
433.9;0.6031
434.0;0.6062
434.1;0.6050
434.2;0.6047
434.3;0.6074
434.4;0.6059
434.5;0.6093
434.6;0.6108
434.7;0.6084
434.8;0.6100
434.9;0.6137
435.0;0.6110
435.1;0.6115
435.2;0.6140
435.3;0.6165
435.4;0.6150
435.5;0.6163
435.6;0.6176
435.7;0.6183
435.8;0.6191
435.9;0.6191
436.0;0.6166
436.1;0.6204
436.2;0.6227
436.3;0.6203
436.4;0.6215
436.5;0.6215
436.6;0.6216
436.7;0.6273
436.8;0.6231
436.9;0.6281
437.0;0.6278
437.1;0.6260
437.2;0.6293
437.3;0.6291
437.4;0.6279
437.5;0.6299
437.6;0.6338
437.7;0.6345
437.8;0.6325
437.9;0.6350
438.0;0.6346
438.1;0.6337
438.2;0.6360
438.3;0.6364
438.4;0.6377
438.5;0.6399
438.6;0.6378
438.7;0.6384
438.8;0.6434
438.9;0.6420
439.0;0.6441
439.1;0.6451
439.2;0.6457
439.3;0.6457
439.4;0.6475
439.5;0.6453
439.6;0.6465
439.7;0.6511
439.8;0.6513
439.9;0.6471
440.0;0.6547
440.1;0.6511
440.2;0.6522
440.3;0.6556
440.4;0.6532
440.5;0.6541
440.6;0.6563
440.7;0.6576
440.8;0.6561
440.9;0.6597
441.0;0.6600
441.1;0.6608
441.2;0.6606
441.3;0.6587
441.4;0.6619
441.5;0.6602
441.6;0.6603
441.7;0.6637
441.8;0.6632
441.9;0.6640
442.0;0.6668
442.1;0.6684
442.2;0.6652
442.3;0.6711
442.4;0.6688
442.5;0.6656
442.6;0.6740
442.7;0.6692
442.8;0.6725
442.9;0.6716
443.0;0.6739
443.1;0.6749
443.2;0.6744
443.3;0.6763
443.4;0.6763
443.5;0.6784
443.6;0.6781
443.7;0.6773
443.8;0.6794
443.9;0.6777
444.0;0.6790
444.1;0.6816
444.2;0.6846
444.3;0.6826
444.4;0.6811
444.5;0.6865
444.6;0.6844
444.7;0.6856
444.8;0.6864
444.9;0.6877
445.0;0.6870
445.1;0.6906
445.2;0.6905
445.3;0.6910
445.4;0.6901
445.5;0.6921
445.6;0.6920
445.7;0.6941
445.8;0.6954
445.9;0.6985
446.0;0.6945
446.1;0.6968
446.2;0.7007
446.3;0.6982
446.4;0.7008
446.5;0.7013
446.6;0.7038
446.7;0.7034
446.8;0.7030
446.9;0.7043
447.0;0.7032
447.1;0.7068
447.2;0.7056
447.3;0.7084
447.4;0.7063
447.5;0.7103
447.6;0.7085
447.7;0.7109
447.8;0.7112
447.9;0.7119
448.0;0.7124
448.1;0.7132
448.2;0.7153
448.3;0.7145
448.4;0.7142
448.5;0.7176
448.6;0.7173
448.7;0.7207
448.8;0.7188
448.9;0.7189
449.0;0.7210
449.1;0.7218
449.2;0.7235
449.3;0.7257
449.4;0.7258
449.5;0.7267
449.6;0.7289
449.7;0.7258
449.8;0.7324
449.9;0.7272
450.0;0.7333
450.1;0.7326
450.2;0.7297
450.3;0.7327
450.4;0.7316
450.5;0.7294
450.6;0.7354
450.7;0.7345
450.8;0.7364
450.9;0.7365
451.0;0.7365
451.1;0.7395
451.2;0.7363
451.3;0.7415
451.4;0.7399
451.5;0.7435
451.6;0.7466
451.7;0.7425
451.8;0.7481
451.9;0.7450
452.0;0.7452
452.1;0.7438
452.2;0.7462
452.3;0.7467
452.4;0.7499
452.5;0.7525
452.6;0.7535
452.7;0.7530
452.8;0.7498
452.9;0.7566
453.0;0.7525
453.1;0.7545
453.2;0.7585
453.3;0.7606
453.4;0.7577
453.5;0.7583
453.6;0.7589
453.7;0.7575
453.8;0.7627
453.9;0.7641
454.0;0.7641
454.1;0.7632
454.2;0.7635
454.3;0.7634
454.4;0.7674
454.5;0.7657
454.6;0.7701
454.7;0.7697
454.8;0.7699
454.9;0.7717
455.0;0.7733
